subscription_id,customer_id,plan_id,billing_cycle,start_date,status,end_date,cancel_reason,current_monthly_value,mrr,auto_renew
S002249,C02249,P_BASIC_A,Annual,2023-12-15,Churned,2024-12-31,Missing Features,16.0,16,1
S002250,C02250,P_BASIC_M,Monthly,2024-09-13,Active,,,19.0,19,1
S002251,C02251,P_BASIC_A,Annual,2023-05-28,Active,,,16.0,16,1
S002252,C02252,P_BASIC_M,Monthly,2023-11-17,Active,,,49.0,19,1
S002253,C02253,P_BASIC_A,Annual,2023-11-23,Active,,,16.0,16,1
S002254,C02254,P_PRO_M,Monthly,2023-12-20,Active,,,49.0,49,1
S002255,C02255,P_ENT_M,Monthly,2024-02-13,Churned,2024-12-31,Missing Features,249.0,249,0
S002256,C02256,P_ENT_A,Annual,2023-05-14,Churned,2023-09-11,Payment Failure,208.0,208,0
S002257,C02257,P_BASIC_M,Monthly,2024-01-15,Active,,,19.0,19,0
S002258,C02258,P_BASIC_A,Annual,2024-06-11,Active,,,16.0,16,0
S002259,C02259,P_BUS_A,Annual,2024-07-29,Active,,,82.0,82,1
S002260,C02260,P_BUS_A,Annual,2023-04-19,Expired,2024-10-10,,82.0,82,0
S002261,C02261,P_BUS_A,Annual,2023-11-23,Churned,2024-01-22,Too Expensive,82.0,82,1
S002262,C02262,P_BASIC_A,Annual,2023-09-05,Active,,,82.0,16,1
S002263,C02263,P_BASIC_A,Annual,2024-04-22,Active,,,16.0,16,1
S002264,C02264,P_BASIC_A,Annual,2023-05-06,Active,,,16.0,16,0
S002265,C02265,P_BASIC_M,Monthly,2023-10-01,Active,,,49.0,19,1
S002266,C02266,P_PRO_M,Monthly,2024-04-05,Active,,,49.0,49,0
S002267,C02267,P_BASIC_M,Monthly,2023-09-11,Active,,,19.0,19,0
S002268,C02268,P_PRO_M,Monthly,2023-05-25,Active,,,49.0,49,1
S002269,C02269,P_PRO_M,Monthly,2023-04-10,Active,,,49.0,49,1
S002270,C02270,P_PRO_M,Monthly,2023-02-21,Churned,2024-04-16,Too Expensive,49.0,49,0
S002271,C02271,P_BASIC_M,Monthly,2023-10-25,Active,,,19.0,19,0
S002272,C02272,P_PRO_A,Annual,2024-01-29,Churned,2024-08-26,Too Expensive,41.0,41,1
S002273,C02273,P_BUS_M,Monthly,2024-09-22,Churned,2024-12-31,Switched Competitor,99.0,99,1
S002274,C02274,P_BASIC_A,Annual,2024-03-04,Expired,2024-12-31,,16.0,16,0
S002275,C02275,P_BUS_A,Annual,2023-09-12,Active,,,82.0,82,1
S002276,C02276,P_PRO_M,Monthly,2023-06-13,Active,,,49.0,49,1
S002277,C02277,P_PRO_M,Monthly,2023-12-02,Churned,2024-12-31,Missing Features,49.0,49,1
S002278,C02278,P_BASIC_A,Annual,2024-08-14,Churned,2024-12-31,Technical Issues,16.0,16,1
S002279,C02279,P_BASIC_A,Annual,2023-11-17,Active,,,41.0,16,1
S002280,C02280,P_ENT_A,Annual,2023-07-14,Churned,2024-10-06,Payment Failure,208.0,208,0
S002281,C02281,P_PRO_A,Annual,2023-06-13,Churned,2024-08-06,Budget Cuts,41.0,41,1
S002282,C02282,P_BASIC_M,Monthly,2024-05-25,Active,,,19.0,19,0
S002283,C02283,P_PRO_A,Annual,2024-06-11,Active,,,41.0,41,1
S002284,C02284,P_PRO_M,Monthly,2024-04-23,Churned,2024-05-23,Missing Features,49.0,49,0
S002285,C02285,P_BASIC_M,Monthly,2024-05-25,Active,,,49.0,19,0
S002286,C02286,P_BASIC_M,Monthly,2023-11-12,Active,,,49.0,19,1
S002287,C02287,P_BASIC_A,Annual,2024-05-24,Churned,2024-12-31,Too Expensive,16.0,16,1
S002288,C02288,P_PRO_A,Annual,2023-01-24,Active,,,41.0,41,0
S002289,C02289,P_PRO_M,Monthly,2023-04-03,Active,,,49.0,49,0
S002290,C02290,P_PRO_M,Monthly,2024-02-07,Active,,,49.0,49,1
S002291,C02291,P_PRO_M,Monthly,2024-06-01,Active,,,49.0,49,0
S002292,C02292,P_BASIC_M,Monthly,2024-04-13,Active,,,19.0,19,1
S002293,C02293,P_PRO_M,Monthly,2023-09-04,Churned,2024-12-31,Poor Support,49.0,49,1
S002294,C02294,P_BASIC_M,Monthly,2023-08-09,Active,,,19.0,19,1
S002295,C02295,P_PRO_M,Monthly,2024-08-20,Churned,2024-12-31,Poor Support,49.0,49,1
S002296,C02296,P_BUS_M,Monthly,2023-12-28,Expired,2024-05-26,,99.0,99,0
S002297,C02297,P_ENT_M,Monthly,2023-02-19,Churned,2023-10-17,Payment Failure,249.0,249,1
S002298,C02298,P_BASIC_A,Annual,2023-02-21,Active,,,16.0,16,1
S002299,C02299,P_PRO_A,Annual,2023-10-16,Active,,,41.0,41,1
S002300,C02300,P_BUS_M,Monthly,2024-05-21,Active,,,99.0,99,0
S002301,C02301,P_BASIC_A,Annual,2024-09-03,Churned,2024-12-31,Payment Failure,16.0,16,1
S002302,C02302,P_BASIC_M,Monthly,2024-10-31,Active,,,49.0,19,1
S002303,C02303,P_PRO_M,Monthly,2024-11-19,Expired,2024-12-31,,49.0,49,0
S002304,C02304,P_ENT_A,Annual,2024-04-26,Expired,2024-08-24,,208.0,208,0
S002305,C02305,P_BASIC_M,Monthly,2023-10-20,Churned,2024-03-18,Switched Competitor,19.0,19,0
S002306,C02306,P_BASIC_A,Annual,2024-07-03,Active,,,16.0,16,0
S002307,C02307,P_BUS_A,Annual,2023-01-09,Active,,,208.0,82,1
S002308,C02308,P_BASIC_A,Annual,2023-04-21,Active,,,41.0,16,1
S002309,C02309,P_BUS_A,Annual,2024-03-17,Active,,,82.0,82,1
S002310,C02310,P_BASIC_A,Annual,2023-05-18,Churned,2024-05-12,Budget Cuts,16.0,16,1
S002311,C02311,P_PRO_M,Monthly,2023-09-28,Active,,,49.0,49,1
S002312,C02312,P_PRO_M,Monthly,2024-01-10,Active,,,49.0,49,1
S002313,C02313,P_PRO_M,Monthly,2024-02-17,Active,,,49.0,49,1
S002314,C02314,P_PRO_M,Monthly,2024-01-10,Active,,,49.0,49,1
S002315,C02315,P_PRO_A,Annual,2023-02-16,Churned,2023-11-13,Too Expensive,41.0,41,1
S002316,C02316,P_PRO_M,Monthly,2024-02-15,Active,,,99.0,49,0
S002317,C02317,P_BASIC_A,Annual,2023-02-22,Active,,,16.0,16,1
S002318,C02318,P_PRO_A,Annual,2024-08-06,Active,,,208.0,41,1
S002319,C02319,P_BASIC_M,Monthly,2024-07-29,Churned,2024-12-26,Too Expensive,19.0,19,1
S002320,C02320,P_PRO_A,Annual,2023-07-19,Expired,2024-07-13,,41.0,41,0
S002321,C02321,P_BUS_M,Monthly,2024-01-07,Churned,2024-12-31,Technical Issues,99.0,99,1
S002322,C02322,P_BUS_M,Monthly,2024-07-20,Churned,2024-12-17,Switched Competitor,99.0,99,1
S002323,C02323,P_BASIC_M,Monthly,2023-10-23,Churned,2024-12-31,Too Expensive,19.0,19,1
S002324,C02324,P_BASIC_M,Monthly,2023-03-17,Churned,2023-07-15,Payment Failure,19.0,19,1
S002325,C02325,P_BUS_M,Monthly,2024-01-31,Expired,2024-12-31,,99.0,99,0
S002326,C02326,P_PRO_M,Monthly,2024-05-31,Active,,,49.0,49,1
S002327,C02327,P_BASIC_A,Annual,2024-04-06,Active,,,41.0,16,1
S002328,C02328,P_PRO_M,Monthly,2024-07-17,Active,,,49.0,49,0
S002329,C02329,P_BASIC_M,Monthly,2023-10-14,Active,,,19.0,19,1
S002330,C02330,P_PRO_M,Monthly,2024-09-30,Active,,,99.0,49,1
S002331,C02331,P_BASIC_M,Monthly,2024-11-27,Active,,,19.0,19,1
S002332,C02332,P_BASIC_M,Monthly,2024-09-17,Active,,,19.0,19,1
S002333,C02333,P_BASIC_A,Annual,2023-05-02,Active,,,16.0,16,1
S002334,C02334,P_BUS_M,Monthly,2023-05-12,Active,,,99.0,99,0
S002335,C02335,P_BASIC_A,Annual,2023-04-10,Expired,2024-09-01,,16.0,16,0
S002336,C02336,P_BASIC_A,Annual,2024-02-08,Active,,,16.0,16,0
S002337,C02337,P_BASIC_M,Monthly,2024-01-18,Active,,,19.0,19,1
S002338,C02338,P_PRO_M,Monthly,2023-12-14,Churned,2024-12-31,Switched Competitor,49.0,49,1
S002339,C02339,P_BASIC_M,Monthly,2024-07-25,Active,,,19.0,19,1
S002340,C02340,P_BASIC_M,Monthly,2024-01-10,Active,,,19.0,19,1
S002341,C02341,P_BUS_A,Annual,2023-05-28,Active,,,82.0,82,1
S002342,C02342,P_PRO_M,Monthly,2023-07-23,Active,,,49.0,49,1
S002343,C02343,P_BASIC_M,Monthly,2024-09-08,Active,,,99.0,19,0
S002344,C02344,P_BASIC_A,Annual,2024-06-05,Active,,,16.0,16,1
S002345,C02345,P_BUS_A,Annual,2024-02-16,Active,,,82.0,82,1
S002346,C02346,P_ENT_M,Monthly,2024-05-27,Expired,2024-12-23,,249.0,249,0
S002347,C02347,P_BASIC_M,Monthly,2023-02-11,Churned,2024-02-06,Too Expensive,19.0,19,1
S002348,C02348,P_BASIC_A,Annual,2023-02-16,Active,,,16.0,16,1
S002349,C02349,P_BASIC_M,Monthly,2023-02-09,Active,,,19.0,19,1
S002350,C02350,P_BASIC_M,Monthly,2023-05-21,Active,,,19.0,19,1
S002351,C02351,P_PRO_M,Monthly,2023-12-08,Active,,,49.0,49,1
S002352,C02352,P_PRO_M,Monthly,2024-04-30,Active,,,49.0,49,0
S002353,C02353,P_PRO_M,Monthly,2024-06-15,Expired,2024-12-31,,49.0,49,0
S002354,C02354,P_BASIC_M,Monthly,2024-04-12,Expired,2024-12-31,,19.0,19,0
S002355,C02355,P_BASIC_M,Monthly,2023-06-02,Active,,,19.0,19,1
S002356,C02356,P_PRO_A,Annual,2024-09-12,Expired,2024-11-11,,41.0,41,0
S002357,C02357,P_BASIC_A,Annual,2024-06-11,Active,,,16.0,16,1
S002358,C02358,P_PRO_A,Annual,2023-05-24,Expired,2024-02-18,,41.0,41,0
S002359,C02359,P_PRO_M,Monthly,2023-12-02,Churned,2024-12-31,Missing Features,49.0,49,1
S002360,C02360,P_BUS_M,Monthly,2024-09-19,Active,,,99.0,99,1
S002361,C02361,P_BASIC_M,Monthly,2023-11-23,Active,,,19.0,19,1
S002362,C02362,P_BASIC_M,Monthly,2023-06-16,Churned,2023-08-15,Payment Failure,19.0,19,1
S002363,C02363,P_PRO_A,Annual,2024-02-07,Active,,,41.0,41,0
S002364,C02364,P_PRO_A,Annual,2024-09-23,Active,,,41.0,41,1
S002365,C02365,P_PRO_A,Annual,2023-11-03,Churned,2024-03-02,Switched Competitor,41.0,41,1
S002366,C02366,P_BASIC_M,Monthly,2024-08-30,Churned,2024-12-31,Too Expensive,19.0,19,1
S002367,C02367,P_BASIC_M,Monthly,2023-12-11,Active,,,99.0,19,1
S002368,C02368,P_PRO_M,Monthly,2024-06-03,Expired,2024-10-31,,49.0,49,0
S002369,C02369,P_PRO_A,Annual,2024-06-05,Expired,2024-12-31,,41.0,41,0
S002370,C02370,P_BUS_A,Annual,2024-06-29,Active,,,82.0,82,1
S002371,C02371,P_BASIC_M,Monthly,2024-05-16,Active,,,19.0,19,0
S002372,C02372,P_PRO_M,Monthly,2024-07-30,Active,,,49.0,49,1
S002373,C02373,P_BUS_M,Monthly,2023-11-03,Expired,2024-12-31,,99.0,99,0
S002374,C02374,P_BASIC_M,Monthly,2024-05-01,Expired,2024-08-29,,19.0,19,0
S002375,C02375,P_BUS_A,Annual,2023-01-18,Expired,2024-03-13,,82.0,82,0
S002376,C02376,P_ENT_A,Annual,2024-01-13,Churned,2024-04-12,Poor Support,208.0,208,1
S002377,C02377,P_PRO_A,Annual,2023-12-06,Active,,,41.0,41,1
S002378,C02378,P_BASIC_M,Monthly,2024-11-20,Active,,,19.0,19,1
S002379,C02379,P_BUS_M,Monthly,2023-04-23,Churned,2024-07-16,Too Expensive,99.0,99,1
S002380,C02380,P_BASIC_A,Annual,2024-03-02,Churned,2024-10-28,Payment Failure,16.0,16,1
S002381,C02381,P_PRO_M,Monthly,2024-08-20,Churned,2024-12-31,Switched Competitor,49.0,49,1
S002382,C02382,P_BASIC_M,Monthly,2023-11-12,Active,,,19.0,19,1
S002383,C02383,P_BASIC_M,Monthly,2024-10-06,Churned,2024-12-31,Switched Competitor,19.0,19,1
S002384,C02384,P_BUS_A,Annual,2023-01-28,Expired,2024-03-23,,82.0,82,0
S002385,C02385,P_PRO_A,Annual,2024-09-03,Churned,2024-12-31,Missing Features,41.0,41,1
S002386,C02386,P_PRO_A,Annual,2024-04-30,Churned,2024-12-31,Poor Support,41.0,41,1
S002387,C02387,P_PRO_M,Monthly,2023-09-29,Active,,,49.0,49,1
S002388,C02388,P_BASIC_A,Annual,2024-11-02,Churned,2024-12-31,No Longer Needed,16.0,16,0
S002389,C02389,P_ENT_A,Annual,2024-08-15,Active,,,208.0,208,1
S002390,C02390,P_BASIC_M,Monthly,2024-08-14,Active,,,249.0,19,0
S002391,C02391,P_BASIC_M,Monthly,2023-08-22,Active,,,49.0,19,1
S002392,C02392,P_PRO_A,Annual,2023-02-22,Churned,2023-06-22,Too Expensive,41.0,41,0
S002393,C02393,P_PRO_A,Annual,2024-08-20,Churned,2024-11-18,Missing Features,41.0,41,1
S002394,C02394,P_PRO_A,Annual,2024-05-06,Active,,,41.0,41,1
S002395,C02395,P_BASIC_M,Monthly,2023-06-24,Active,,,19.0,19,0
S002396,C02396,P_BASIC_A,Annual,2024-06-20,Active,,,41.0,16,1
S002397,C02397,P_BASIC_A,Annual,2024-10-06,Active,,,16.0,16,1
S002398,C02398,P_ENT_M,Monthly,2024-09-26,Expired,2024-10-26,,249.0,249,0
S002399,C02399,P_BASIC_A,Annual,2024-01-25,Churned,2024-02-24,Payment Failure,16.0,16,0
S002400,C02400,P_BASIC_A,Annual,2023-06-01,Active,,,41.0,16,1
S002401,C02401,P_PRO_M,Monthly,2024-11-28,Churned,2024-12-31,Too Expensive,49.0,49,1
S002402,C02402,P_PRO_M,Monthly,2023-09-06,Active,,,49.0,49,1
S002403,C02403,P_PRO_A,Annual,2023-02-02,Active,,,41.0,41,1
S002404,C02404,P_BASIC_M,Monthly,2024-08-09,Active,,,19.0,19,1
S002405,C02405,P_BASIC_M,Monthly,2023-04-23,Churned,2024-07-16,No Longer Needed,19.0,19,0
S002406,C02406,P_BASIC_A,Annual,2023-07-15,Active,,,41.0,16,1
S002407,C02407,P_PRO_M,Monthly,2023-01-20,Churned,2024-01-15,Technical Issues,49.0,49,1
S002408,C02408,P_PRO_A,Annual,2024-03-27,Active,,,41.0,41,0
S002409,C02409,P_PRO_A,Annual,2023-11-18,Churned,2024-10-13,Payment Failure,41.0,41,0
S002410,C02410,P_BASIC_M,Monthly,2024-03-04,Active,,,19.0,19,1
S002411,C02411,P_BASIC_M,Monthly,2023-06-05,Active,,,19.0,19,1
S002412,C02412,P_BASIC_M,Monthly,2024-02-27,Active,,,19.0,19,1
S002413,C02413,P_BASIC_M,Monthly,2023-07-28,Active,,,19.0,19,0
S002414,C02414,P_PRO_M,Monthly,2024-02-25,Active,,,99.0,49,0
S002415,C02415,P_BASIC_M,Monthly,2024-05-28,Active,,,19.0,19,1
S002416,C02416,P_PRO_M,Monthly,2024-09-18,Expired,2024-12-31,,49.0,49,0
S002417,C02417,P_ENT_A,Annual,2024-04-27,Churned,2024-12-31,Technical Issues,208.0,208,0
S002418,C02418,P_BASIC_M,Monthly,2023-03-05,Churned,2024-10-25,Too Expensive,19.0,19,1
S002419,C02419,P_BASIC_M,Monthly,2023-05-22,Expired,2024-04-16,,19.0,19,0
S002420,C02420,P_PRO_A,Annual,2024-06-15,Active,,,41.0,41,0
S002421,C02421,P_PRO_A,Annual,2023-08-01,Expired,2023-10-30,,41.0,41,0
S002422,C02422,P_BUS_A,Annual,2024-07-28,Expired,2024-11-25,,82.0,82,0
S002423,C02423,P_BUS_A,Annual,2023-11-29,Active,,,82.0,82,0
S002424,C02424,P_PRO_M,Monthly,2024-11-09,Active,,,49.0,49,1
S002425,C02425,P_PRO_A,Annual,2024-05-04,Active,,,41.0,41,1
S002426,C02426,P_BASIC_A,Annual,2024-06-22,Active,,,16.0,16,1
S002427,C02427,P_PRO_M,Monthly,2024-01-21,Active,,,49.0,49,1
S002428,C02428,P_BUS_M,Monthly,2023-11-18,Active,,,99.0,99,1
S002429,C02429,P_PRO_A,Annual,2023-06-27,Active,,,41.0,41,1
S002430,C02430,P_PRO_A,Annual,2024-04-15,Active,,,41.0,41,1
S002431,C02431,P_BASIC_A,Annual,2024-06-29,Active,,,16.0,16,1
S002432,C02432,P_BASIC_A,Annual,2023-12-17,Active,,,41.0,16,1
S002433,C02433,P_BUS_A,Annual,2024-07-13,Active,,,82.0,82,1
S002434,C02434,P_BUS_M,Monthly,2023-12-29,Churned,2024-12-31,Poor Support,99.0,99,0
S002435,C02435,P_PRO_M,Monthly,2024-11-23,Active,,,99.0,49,0
S002436,C02436,P_BUS_A,Annual,2024-11-28,Active,,,82.0,82,1
S002437,C02437,P_BASIC_A,Annual,2024-10-20,Churned,2024-12-31,Missing Features,16.0,16,1
S002438,C02438,P_BUS_M,Monthly,2023-09-28,Active,,,99.0,99,0
S002439,C02439,P_BASIC_M,Monthly,2024-09-16,Expired,2024-12-31,,19.0,19,0
S002440,C02440,P_BASIC_M,Monthly,2024-05-10,Active,,,19.0,19,1
S002441,C02441,P_BASIC_M,Monthly,2023-07-16,Active,,,19.0,19,1
S002442,C02442,P_PRO_A,Annual,2023-09-10,Active,,,41.0,41,1
S002443,C02443,P_BASIC_M,Monthly,2023-10-13,Churned,2024-05-10,Payment Failure,19.0,19,1
S002444,C02444,P_PRO_A,Annual,2024-07-25,Expired,2024-12-31,,41.0,41,0
S002445,C02445,P_BASIC_M,Monthly,2023-11-02,Churned,2024-01-01,Payment Failure,19.0,19,1
S002446,C02446,P_BASIC_M,Monthly,2023-08-19,Active,,,19.0,19,1
S002447,C02447,P_BASIC_A,Annual,2023-11-01,Active,,,16.0,16,1
S002448,C02448,P_BASIC_M,Monthly,2023-10-23,Active,,,19.0,19,1
S002449,C02449,P_BASIC_A,Annual,2023-08-01,Active,,,82.0,16,1
S002450,C02450,P_ENT_M,Monthly,2024-05-15,Expired,2024-12-31,,249.0,249,0
S002451,C02451,P_BASIC_M,Monthly,2023-11-21,Active,,,19.0,19,1
S002452,C02452,P_PRO_A,Annual,2024-05-06,Active,,,41.0,41,1
S002453,C02453,P_PRO_A,Annual,2023-12-24,Active,,,41.0,41,0
S002454,C02454,P_PRO_A,Annual,2024-07-27,Active,,,41.0,41,0
S002455,C02455,P_BUS_A,Annual,2023-10-08,Active,,,82.0,82,1
S002456,C02456,P_BASIC_M,Monthly,2023-10-22,Active,,,19.0,19,1
S002457,C02457,P_BASIC_M,Monthly,2023-05-05,Active,,,19.0,19,1
S002458,C02458,P_BASIC_A,Annual,2024-08-10,Expired,2024-11-08,,16.0,16,0
S002459,C02459,P_BASIC_A,Annual,2024-11-23,Churned,2024-12-31,Too Expensive,16.0,16,1
S002460,C02460,P_BASIC_M,Monthly,2024-07-10,Active,,,19.0,19,1
S002461,C02461,P_BUS_A,Annual,2024-01-24,Active,,,82.0,82,1
S002462,C02462,P_PRO_M,Monthly,2024-02-09,Active,,,49.0,49,0
S002463,C02463,P_PRO_A,Annual,2023-12-20,Active,,,41.0,41,1
S002464,C02464,P_BASIC_A,Annual,2023-05-30,Active,,,16.0,16,1
S002465,C02465,P_BUS_M,Monthly,2023-10-25,Active,,,99.0,99,1
S002466,C02466,P_BASIC_M,Monthly,2023-02-13,Expired,2024-11-04,,19.0,19,0
S002467,C02467,P_PRO_M,Monthly,2023-10-22,Churned,2024-12-31,Payment Failure,49.0,49,0
S002468,C02468,P_BASIC_A,Annual,2023-03-22,Active,,,16.0,16,1
S002469,C02469,P_BASIC_A,Annual,2023-12-21,Active,,,16.0,16,0
S002470,C02470,P_PRO_M,Monthly,2024-03-28,Active,,,49.0,49,1
S002471,C02471,P_BUS_M,Monthly,2024-11-02,Active,,,249.0,99,0
S002472,C02472,P_BASIC_A,Annual,2023-09-20,Active,,,16.0,16,1
S002473,C02473,P_BASIC_M,Monthly,2024-05-05,Churned,2024-12-31,Missing Features,19.0,19,1
S002474,C02474,P_BUS_A,Annual,2023-08-08,Expired,2024-08-02,,82.0,82,0
S002475,C02475,P_BUS_M,Monthly,2023-07-26,Active,,,99.0,99,1
S002476,C02476,P_PRO_A,Annual,2024-07-05,Active,,,41.0,41,1
S002477,C02477,P_BUS_A,Annual,2023-10-05,Active,,,208.0,82,1
S002478,C02478,P_BASIC_A,Annual,2024-07-29,Active,,,41.0,16,1
S002479,C02479,P_BUS_M,Monthly,2023-10-06,Expired,2024-12-31,,99.0,99,0
S002480,C02480,P_PRO_A,Annual,2023-05-21,Active,,,41.0,41,0
S002481,C02481,P_BASIC_M,Monthly,2023-04-22,Expired,2024-01-17,,19.0,19,0
S002482,C02482,P_PRO_A,Annual,2024-09-22,Active,,,41.0,41,1
S002483,C02483,P_PRO_M,Monthly,2024-08-23,Churned,2024-12-31,Missing Features,49.0,49,1
S002484,C02484,P_BUS_M,Monthly,2023-09-03,Churned,2024-12-31,Payment Failure,99.0,99,0
S002485,C02485,P_BUS_M,Monthly,2023-09-06,Churned,2024-08-01,Payment Failure,99.0,99,1
S002486,C02486,P_BASIC_A,Annual,2023-02-21,Churned,2023-08-20,Too Expensive,16.0,16,1
S002487,C02487,P_BASIC_M,Monthly,2024-11-16,Active,,,19.0,19,1
S002488,C02488,P_PRO_M,Monthly,2024-06-27,Churned,2024-10-25,Payment Failure,49.0,49,1
S002489,C02489,P_PRO_A,Annual,2023-08-20,Active,,,41.0,41,1
S002490,C02490,P_ENT_M,Monthly,2024-10-15,Expired,2024-12-31,,249.0,249,0
S002491,C02491,P_BASIC_M,Monthly,2023-08-27,Active,,,19.0,19,1
S002492,C02492,P_PRO_M,Monthly,2023-02-23,Churned,2024-01-19,Switched Competitor,49.0,49,1
S002493,C02493,P_PRO_M,Monthly,2023-04-13,Churned,2023-12-09,No Longer Needed,49.0,49,1
S002494,C02494,P_BASIC_M,Monthly,2024-02-28,Churned,2024-12-31,Payment Failure,19.0,19,1
S002495,C02495,P_ENT_A,Annual,2023-12-05,Expired,2024-11-29,,208.0,208,0
S002496,C02496,P_BASIC_M,Monthly,2024-04-28,Active,,,19.0,19,1
S002497,C02497,P_BASIC_M,Monthly,2023-04-13,Active,,,19.0,19,1
S002498,C02498,P_BUS_M,Monthly,2024-11-28,Active,,,99.0,99,1
S002499,C02499,P_ENT_M,Monthly,2023-05-21,Churned,2023-09-18,Missing Features,249.0,249,0
S002500,C02500,P_PRO_A,Annual,2023-01-06,Active,,,41.0,41,1
S002501,C02501,P_BASIC_A,Annual,2024-07-17,Active,,,41.0,16,1
S002502,C02502,P_BASIC_A,Annual,2023-06-11,Churned,2024-12-31,No Longer Needed,16.0,16,1
S002503,C02503,P_BUS_M,Monthly,2024-02-21,Churned,2024-04-21,No Longer Needed,99.0,99,1
S002504,C02504,P_BASIC_A,Annual,2024-10-30,Active,,,41.0,16,1
S002505,C02505,P_BASIC_M,Monthly,2024-05-02,Active,,,19.0,19,1
S002506,C02506,P_BASIC_A,Annual,2024-05-03,Churned,2024-12-31,Too Expensive,16.0,16,1
S002507,C02507,P_BASIC_A,Annual,2024-10-28,Churned,2024-12-31,Payment Failure,16.0,16,1
S002508,C02508,P_BASIC_A,Annual,2023-07-24,Active,,,16.0,16,1
S002509,C02509,P_BUS_M,Monthly,2023-10-22,Active,,,99.0,99,1
S002510,C02510,P_PRO_A,Annual,2023-11-25,Active,,,41.0,41,0
S002511,C02511,P_BASIC_M,Monthly,2023-10-20,Active,,,19.0,19,1
S002512,C02512,P_BASIC_M,Monthly,2024-10-23,Churned,2024-12-31,Missing Features,19.0,19,0
S002513,C02513,P_BASIC_M,Monthly,2023-03-02,Expired,2023-08-29,,19.0,19,0
S002514,C02514,P_BASIC_A,Annual,2023-04-02,Active,,,41.0,16,1
S002515,C02515,P_BASIC_M,Monthly,2024-10-29,Active,,,49.0,19,1
S002516,C02516,P_BASIC_M,Monthly,2024-08-10,Churned,2024-12-31,Technical Issues,19.0,19,0
S002517,C02517,P_PRO_M,Monthly,2023-08-26,Churned,2023-10-25,Too Expensive,49.0,49,1
S002518,C02518,P_PRO_M,Monthly,2024-07-01,Churned,2024-12-31,Switched Competitor,49.0,49,0
S002519,C02519,P_ENT_A,Annual,2023-02-08,Churned,2024-09-30,Switched Competitor,208.0,208,1
S002520,C02520,P_PRO_M,Monthly,2023-06-29,Expired,2024-12-31,,49.0,49,0
S002521,C02521,P_BASIC_M,Monthly,2024-03-03,Churned,2024-12-31,Budget Cuts,19.0,19,1
S002522,C02522,P_BUS_M,Monthly,2023-06-30,Churned,2024-11-21,Payment Failure,99.0,99,1
S002523,C02523,P_PRO_M,Monthly,2023-02-07,Active,,,249.0,49,1
S002524,C02524,P_BASIC_M,Monthly,2024-02-11,Active,,,19.0,19,1
S002525,C02525,P_PRO_A,Annual,2024-05-22,Active,,,41.0,41,1
S002526,C02526,P_BUS_M,Monthly,2023-07-10,Churned,2024-12-31,Too Expensive,99.0,99,1
S002527,C02527,P_PRO_A,Annual,2023-10-24,Churned,2024-12-31,Payment Failure,41.0,41,1
S002528,C02528,P_ENT_M,Monthly,2023-02-08,Active,,,249.0,249,1
S002529,C02529,P_BUS_A,Annual,2023-01-10,Active,,,82.0,82,1
S002530,C02530,P_PRO_M,Monthly,2023-11-02,Expired,2024-12-31,,49.0,49,0
S002531,C02531,P_PRO_M,Monthly,2024-08-04,Active,,,49.0,49,1
S002532,C02532,P_BUS_M,Monthly,2024-09-09,Expired,2024-12-31,,99.0,99,0
S002533,C02533,P_PRO_M,Monthly,2023-04-20,Active,,,249.0,49,0
S002534,C02534,P_BUS_M,Monthly,2023-12-10,Active,,,99.0,99,1
S002535,C02535,P_PRO_A,Annual,2023-10-19,Active,,,41.0,41,1
S002536,C02536,P_PRO_M,Monthly,2024-04-10,Expired,2024-12-31,,49.0,49,0
S002537,C02537,P_BUS_A,Annual,2024-10-18,Churned,2024-12-31,Switched Competitor,82.0,82,1
S002538,C02538,P_BASIC_M,Monthly,2024-07-10,Expired,2024-12-07,,19.0,19,0
S002539,C02539,P_PRO_A,Annual,2024-06-20,Expired,2024-12-31,,41.0,41,0
S002540,C02540,P_PRO_M,Monthly,2024-05-20,Active,,,49.0,49,1
S002541,C02541,P_BASIC_A,Annual,2023-05-18,Churned,2023-06-17,No Longer Needed,16.0,16,0
S002542,C02542,P_BUS_A,Annual,2024-05-31,Churned,2024-06-30,No Longer Needed,82.0,82,1
S002543,C02543,P_BASIC_M,Monthly,2024-04-24,Active,,,19.0,19,1
S002544,C02544,P_BUS_M,Monthly,2023-10-07,Active,,,99.0,99,1
S002545,C02545,P_BASIC_M,Monthly,2023-07-17,Active,,,19.0,19,1
S002546,C02546,P_BUS_A,Annual,2023-04-26,Expired,2023-05-26,,82.0,82,0
S002547,C02547,P_BASIC_M,Monthly,2023-12-05,Active,,,19.0,19,1
S002548,C02548,P_BUS_A,Annual,2023-06-16,Active,,,82.0,82,1
S002549,C02549,P_BASIC_M,Monthly,2024-04-14,Active,,,99.0,19,1
S002550,C02550,P_BASIC_A,Annual,2024-10-25,Churned,2024-12-31,Technical Issues,16.0,16,0
S002551,C02551,P_PRO_M,Monthly,2023-09-21,Active,,,49.0,49,0
S002552,C02552,P_BUS_A,Annual,2023-07-10,Expired,2024-02-05,,82.0,82,0
S002553,C02553,P_PRO_M,Monthly,2023-01-15,Active,,,49.0,49,1
S002554,C02554,P_PRO_A,Annual,2023-12-12,Active,,,41.0,41,1
