customer_id,signup_date,region,segment,acquisition_channel,country_age_days
C02518,2024-07-01,Europe,Mid-Market,Paid Ads,183
C02519,2023-02-08,Europe,SMB,Organic Search,692
C02520,2023-06-29,Europe,Mid-Market,Direct,551
C02521,2024-03-03,Asia Pacific,Mid-Market,Organic Search,303
C02522,2023-06-30,Asia Pacific,Mid-Market,Direct,550
C02523,2023-02-07,Latin America,SMB,Direct,693
C02524,2024-02-11,North America,SMB,Referral,324
C02525,2024-05-22,North America,Mid-Market,Organic Search,223
C02526,2023-07-10,North America,Mid-Market,Partner,540
C02527,2023-10-24,Latin America,Mid-Market,Referral,434
C02528,2023-02-08,North America,SMB,Organic Search,692
C02529,2023-01-10,Europe,Mid-Market,Paid Ads,721
C02530,2023-11-02,Asia Pacific,Mid-Market,Organic Search,425
C02531,2024-08-04,North America,Enterprise,Partner,149
C02532,2024-09-09,Latin America,SMB,Social,113
C02533,2023-04-20,North America,SMB,Social,621
C02534,2023-12-10,North America,Mid-Market,Organic Search,387
C02535,2023-10-19,Europe,Startup,Paid Ads,439
C02536,2024-04-10,Asia Pacific,SMB,Referral,265
C02537,2024-10-18,North America,SMB,Paid Ads,74
C02538,2024-07-10,North America,Startup,Paid Ads,174
C02539,2024-06-20,North America,SMB,Paid Ads,194
C02540,2024-05-20,Asia Pacific,Startup,Paid Ads,225
C02541,2023-05-18,Latin America,Mid-Market,Organic Search,593
C02542,2024-05-31,Asia Pacific,Mid-Market,Referral,214
C02543,2024-04-24,Latin America,SMB,Direct,251
C02544,2023-10-07,Asia Pacific,Mid-Market,Referral,451
C02545,2023-07-17,North America,Startup,Referral,533
C02546,2023-04-26,North America,SMB,Referral,615
C02547,2023-12-05,North America,SMB,Paid Ads,392
C02548,2023-06-16,North America,SMB,Organic Search,564
C02549,2024-04-14,North America,Mid-Market,Paid Ads,261
C02550,2024-10-25,North America,SMB,Referral,67
C02551,2023-09-21,North America,SMB,Organic Search,467
C02552,2023-07-10,Asia Pacific,Enterprise,Partner,540
C02553,2023-01-15,Asia Pacific,Mid-Market,Paid Ads,716
C02554,2023-12-12,Europe,SMB,Referral,385
C02555,2023-10-30,Asia Pacific,Mid-Market,Paid Ads,428
C02556,2024-08-04,North America,Mid-Market,Referral,149
C02557,2024-11-21,Latin America,SMB,Partner,40
C02558,2023-07-17,Europe,Startup,Referral,533
C02559,2023-06-29,Europe,Mid-Market,Partner,551
C02560,2024-09-17,Middle East & Africa,SMB,Organic Search,105
C02561,2024-10-16,Middle East & Africa,Mid-Market,Referral,76
C02562,2024-02-20,Europe,SMB,Partner,315
C02563,2024-03-13,Asia Pacific,SMB,Paid Ads,293
C02564,2024-06-11,Latin America,SMB,Direct,203
C02565,2023-12-02,North America,Mid-Market,Social,395
C02566,2023-03-30,Asia Pacific,SMB,Referral,642
C02567,2024-02-15,North America,SMB,Social,320
C02568,2024-11-16,Asia Pacific,Mid-Market,Paid Ads,45
C02569,2023-04-08,North America,SMB,Referral,633
C02570,2023-07-09,Asia Pacific,Mid-Market,Direct,541
C02571,2023-05-24,North America,SMB,Organic Search,587
C02572,2024-05-03,Europe,SMB,Social,242
C02573,2023-11-28,North America,Startup,Paid Ads,399
C02574,2023-09-12,Middle East & Africa,Mid-Market,Social,476
C02575,2023-01-07,North America,Mid-Market,Direct,724
C02576,2023-09-25,North America,SMB,Paid Ads,463
C02577,2024-01-28,Middle East & Africa,Mid-Market,Referral,338
C02578,2023-08-30,North America,SMB,Direct,489
C02579,2024-04-02,North America,Mid-Market,Direct,273
C02580,2023-10-01,North America,Mid-Market,Organic Search,457
C02581,2023-12-04,Europe,SMB,Partner,393
C02582,2023-11-06,North America,Mid-Market,Referral,421
C02583,2024-08-19,North America,Mid-Market,Paid Ads,134
C02584,2024-08-09,Asia Pacific,SMB,Referral,144
C02585,2023-01-12,North America,SMB,Organic Search,719
C02586,2023-09-25,Asia Pacific,SMB,Direct,463
C02587,2024-10-31,Latin America,SMB,Referral,61
C02588,2024-01-04,North America,SMB,Partner,362
C02589,2023-08-30,Asia Pacific,Mid-Market,Organic Search,489
C02590,2023-03-05,North America,SMB,Partner,667
C02591,2024-11-14,Europe,Mid-Market,Organic Search,47
C02592,2023-05-02,North America,SMB,Organic Search,609
C02593,2024-04-21,North America,Enterprise,Direct,254
C02594,2023-11-11,Europe,Mid-Market,Organic Search,416
C02595,2023-06-13,Latin America,SMB,Social,567
C02596,2024-02-20,Europe,SMB,Social,315
C02597,2024-05-29,North America,Mid-Market,Referral,216
C02598,2023-11-15,North America,SMB,Referral,412
C02599,2023-05-01,Asia Pacific,SMB,Social,610
C02600,2024-10-16,North America,SMB,Organic Search,76
C02601,2023-10-30,North America,SMB,Social,428
C02602,2024-01-12,North America,SMB,Organic Search,354
C02603,2024-09-21,Asia Pacific,Startup,Organic Search,101
C02604,2023-08-15,North America,SMB,Organic Search,504
C02605,2023-08-13,North America,SMB,Organic Search,506
C02606,2023-05-17,Europe,SMB,Social,594
C02607,2024-05-04,Latin America,Mid-Market,Paid Ads,241
C02608,2023-06-06,North America,SMB,Partner,574
C02609,2024-04-10,Europe,Startup,Social,265
C02610,2024-09-12,North America,Mid-Market,Organic Search,110
C02611,2024-01-18,North America,SMB,Organic Search,348
C02612,2024-03-01,Latin America,SMB,Paid Ads,305
C02613,2024-07-16,Europe,Mid-Market,Paid Ads,168
C02614,2024-04-27,Latin America,Mid-Market,Paid Ads,248
C02615,2024-07-04,North America,Mid-Market,Direct,180
C02616,2024-11-11,Europe,Enterprise,Paid Ads,50
C02617,2023-08-12,North America,SMB,Paid Ads,507
C02618,2023-09-11,Asia Pacific,Enterprise,Organic Search,477
C02619,2024-11-27,Europe,SMB,Paid Ads,34
C02620,2024-09-02,North America,SMB,Organic Search,120
C02621,2023-03-25,North America,SMB,Organic Search,647
C02622,2024-06-22,Europe,SMB,Social,192
C02623,2024-04-02,North America,SMB,Paid Ads,273
C02624,2024-06-24,North America,Enterprise,Organic Search,190
C02625,2024-01-06,Middle East & Africa,Startup,Referral,360
C02626,2023-03-21,Europe,Mid-Market,Paid Ads,651
C02627,2024-07-31,Europe,SMB,Organic Search,153
C02628,2023-04-25,Europe,Mid-Market,Direct,616
C02629,2023-03-05,North America,Enterprise,Organic Search,667
C02630,2024-07-14,North America,SMB,Paid Ads,170
C02631,2024-06-01,North America,Mid-Market,Direct,213
C02632,2023-07-27,Europe,Mid-Market,Direct,523
C02633,2024-08-09,Asia Pacific,Mid-Market,Organic Search,144
C02634,2024-07-03,Latin America,Mid-Market,Organic Search,181
C02635,2023-06-03,North America,Enterprise,Organic Search,577
C02636,2023-06-18,Middle East & Africa,SMB,Partner,562
C02637,2023-12-02,North America,Mid-Market,Direct,395
C02638,2024-06-16,Europe,Mid-Market,Organic Search,198
C02639,2024-03-28,North America,SMB,Referral,278
C02640,2023-04-30,North America,SMB,Paid Ads,611
C02641,2024-11-27,Europe,Mid-Market,Organic Search,34
C02642,2023-07-30,North America,Startup,Organic Search,520
C02643,2024-08-20,Latin America,Startup,Partner,133
C02644,2024-05-15,North America,Enterprise,Partner,230
C02645,2023-04-04,Europe,SMB,Organic Search,637
C02646,2024-06-06,North America,Mid-Market,Referral,208
C02647,2024-04-01,North America,Mid-Market,Paid Ads,274
C02648,2023-02-26,Europe,Startup,Organic Search,674
C02649,2024-04-09,North America,SMB,Referral,266
C02650,2023-05-16,Asia Pacific,Startup,Organic Search,595
C02651,2024-06-09,Middle East & Africa,SMB,Referral,205
C02652,2024-03-01,North America,Startup,Referral,305
C02653,2024-04-12,Asia Pacific,Enterprise,Organic Search,263
C02654,2024-07-31,North America,Startup,Paid Ads,153
C02655,2023-03-01,North America,Mid-Market,Referral,671
C02656,2024-07-26,North America,SMB,Organic Search,158
C02657,2024-04-18,Europe,Startup,Social,257
C02658,2024-11-19,Europe,SMB,Direct,42
C02659,2023-11-12,Europe,SMB,Social,415
C02660,2023-01-23,Asia Pacific,Mid-Market,Partner,708
C02661,2024-02-10,North America,SMB,Referral,325
C02662,2023-09-18,North America,SMB,Partner,470
C02663,2023-01-04,Asia Pacific,Mid-Market,Partner,727
C02664,2023-08-12,Latin America,Mid-Market,Organic Search,507
C02665,2024-08-15,North America,SMB,Organic Search,138
C02666,2023-03-16,North America,SMB,Paid Ads,656
C02667,2023-02-16,Latin America,SMB,Partner,684
C02668,2024-03-09,Asia Pacific,SMB,Social,297
C02669,2023-12-19,Europe,SMB,Partner,378
C02670,2023-03-07,North America,Mid-Market,Organic Search,665
C02671,2024-07-08,Latin America,SMB,Referral,176
C02672,2023-03-03,North America,Mid-Market,Partner,669
C02673,2023-03-12,Europe,Mid-Market,Paid Ads,660
C02674,2024-04-28,Latin America,Mid-Market,Direct,247
C02675,2023-02-02,Asia Pacific,SMB,Organic Search,698
C02676,2023-10-21,Europe,Enterprise,Organic Search,437
C02677,2024-02-23,Europe,Enterprise,Paid Ads,312
C02678,2023-07-04,Europe,SMB,Organic Search,546
C02679,2023-05-19,Asia Pacific,SMB,Organic Search,592
C02680,2024-10-18,Latin America,SMB,Social,74
C02681,2024-10-23,Middle East & Africa,SMB,Organic Search,69
C02682,2024-03-06,Asia Pacific,Mid-Market,Organic Search,300
C02683,2024-01-19,Asia Pacific,SMB,Direct,347
C02684,2024-01-27,North America,SMB,Organic Search,339
C02685,2024-04-04,Middle East & Africa,Mid-Market,Direct,271
C02686,2024-01-22,North America,SMB,Organic Search,344
C02687,2024-01-20,Europe,Mid-Market,Referral,346
C02688,2023-03-24,North America,Startup,Organic Search,648
C02689,2024-11-30,Middle East & Africa,SMB,Paid Ads,31
C02690,2024-11-08,North America,SMB,Referral,53
C02691,2024-07-06,Europe,SMB,Partner,178
C02692,2023-05-17,Asia Pacific,Enterprise,Organic Search,594
C02693,2024-10-31,Europe,Mid-Market,Paid Ads,61
C02694,2023-12-23,Europe,SMB,Organic Search,374
C02695,2023-05-02,North America,SMB,Referral,609
C02696,2023-07-02,Asia Pacific,Startup,Partner,548
C02697,2024-07-04,North America,Startup,Direct,180
C02698,2024-02-07,Europe,Mid-Market,Social,328
C02699,2024-06-25,Europe,Startup,Organic Search,189
C02700,2023-05-11,North America,SMB,Referral,600
C02701,2023-08-17,Asia Pacific,Startup,Paid Ads,502
C02702,2023-01-04,North America,Enterprise,Referral,727
C02703,2023-01-24,North America,Mid-Market,Partner,707
C02704,2023-11-02,Asia Pacific,Mid-Market,Paid Ads,425
C02705,2024-04-19,Middle East & Africa,Mid-Market,Paid Ads,256
C02706,2024-11-20,North America,Mid-Market,Organic Search,41
C02707,2024-07-11,North America,Mid-Market,Organic Search,173
C02708,2024-03-10,Europe,SMB,Referral,296
C02709,2024-06-28,North America,SMB,Organic Search,186
C02710,2024-01-24,Middle East & Africa,Startup,Organic Search,342
C02711,2023-08-24,Asia Pacific,Mid-Market,Social,495
C02712,2023-09-11,North America,Mid-Market,Organic Search,477
C02713,2024-04-16,North America,Startup,Referral,259
C02714,2023-12-21,North America,SMB,Partner,376
C02715,2023-06-08,Europe,SMB,Social,572
C02716,2023-10-10,North America,SMB,Social,448
C02717,2023-07-13,North America,SMB,Referral,537
C02718,2023-04-26,Asia Pacific,SMB,Social,615
C02719,2023-02-02,Asia Pacific,SMB,Partner,698
C02720,2024-11-07,North America,SMB,Partner,54
C02721,2024-03-05,Middle East & Africa,SMB,Paid Ads,301
C02722,2024-09-21,Europe,SMB,Paid Ads,101
C02723,2023-01-17,North America,Mid-Market,Paid Ads,714
C02724,2023-09-04,North America,Enterprise,Direct,484
C02725,2023-07-31,Europe,SMB,Referral,519
C02726,2023-03-10,North America,SMB,Partner,662
C02727,2023-04-14,North America,SMB,Organic Search,627
C02728,2024-08-31,North America,SMB,Social,122
C02729,2023-02-04,North America,SMB,Organic Search,696
C02730,2024-04-02,Middle East & Africa,Mid-Market,Paid Ads,273
C02731,2024-09-04,Latin America,SMB,Paid Ads,118
C02732,2024-11-19,North America,SMB,Paid Ads,42
C02733,2023-02-19,Asia Pacific,SMB,Referral,681
C02734,2023-09-08,North America,SMB,Paid Ads,480
C02735,2023-02-15,Middle East & Africa,SMB,Referral,685
C02736,2024-02-16,North America,SMB,Organic Search,319
C02737,2024-03-25,North America,SMB,Organic Search,281
C02738,2023-08-28,Asia Pacific,SMB,Referral,491
C02739,2024-07-06,North America,Mid-Market,Referral,178
C02740,2023-08-11,North America,SMB,Partner,508
C02741,2023-02-27,Latin America,SMB,Organic Search,673
C02742,2023-05-24,Latin America,SMB,Referral,587
C02743,2024-05-30,North America,SMB,Referral,215
C02744,2023-10-24,Europe,SMB,Paid Ads,434
C02745,2023-08-28,Asia Pacific,Mid-Market,Organic Search,491
C02746,2024-08-12,Europe,Mid-Market,Partner,141
C02747,2023-11-23,Europe,SMB,Partner,404
C02748,2024-08-14,Asia Pacific,SMB,Paid Ads,139
C02749,2024-09-04,North America,Mid-Market,Organic Search,118
C02750,2024-11-19,Europe,Startup,Partner,42
C02751,2023-11-25,Latin America,Startup,Organic Search,402
C02752,2023-08-31,Europe,SMB,Direct,488
C02753,2023-11-06,North America,Startup,Referral,421
C02754,2023-05-27,Asia Pacific,SMB,Organic Search,584
C02755,2024-11-07,Asia Pacific,SMB,Direct,54
C02756,2024-06-17,North America,Mid-Market,Paid Ads,197
C02757,2023-08-15,Europe,Mid-Market,Paid Ads,504
C02758,2024-02-28,North America,SMB,Referral,307
C02759,2023-11-04,Europe,Mid-Market,Paid Ads,423
C02760,2023-10-09,Europe,SMB,Organic Search,449
C02761,2023-03-04,North America,Startup,Direct,668
C02762,2024-07-24,North America,Mid-Market,Direct,160
C02763,2024-08-28,Europe,SMB,Organic Search,125
C02764,2023-06-29,Europe,Startup,Referral,551
C02765,2024-10-03,North America,SMB,Partner,89
C02766,2024-11-26,Latin America,Mid-Market,Referral,35
C02767,2024-03-13,North America,Enterprise,Partner,293
C02768,2024-07-23,North America,Mid-Market,Organic Search,161
C02769,2024-05-22,North America,SMB,Organic Search,223
C02770,2023-02-18,North America,SMB,Paid Ads,682
C02771,2023-12-19,Europe,SMB,Organic Search,378
C02772,2024-10-20,Europe,SMB,Organic Search,72
C02773,2024-11-18,Latin America,Mid-Market,Direct,43
C02774,2024-01-26,Europe,SMB,Referral,340
C02775,2024-06-21,North America,SMB,Organic Search,193
C02776,2023-11-23,Asia Pacific,SMB,Direct,404
C02777,2024-03-02,Latin America,Mid-Market,Partner,304
C02778,2024-02-23,Europe,Enterprise,Paid Ads,312
C02779,2023-06-02,Asia Pacific,Mid-Market,Social,578
C02780,2023-11-04,Europe,Mid-Market,Partner,423
C02781,2024-01-21,Asia Pacific,Mid-Market,Organic Search,345
C02782,2023-07-08,Europe,Startup,Partner,542
C02783,2024-07-04,Asia Pacific,SMB,Paid Ads,180
C02784,2024-04-29,Europe,Enterprise,Organic Search,246
C02785,2023-09-04,Latin America,Mid-Market,Organic Search,484
C02786,2023-08-19,North America,SMB,Referral,500
C02787,2023-11-04,North America,SMB,Direct,423
C02788,2023-05-28,North America,SMB,Paid Ads,583
C02789,2024-04-19,Europe,Enterprise,Paid Ads,256
C02790,2023-03-01,Asia Pacific,Mid-Market,Organic Search,671
C02791,2024-07-29,North America,SMB,Paid Ads,155
C02792,2024-02-27,Asia Pacific,Mid-Market,Paid Ads,308
C02793,2024-03-02,North America,SMB,Referral,304
C02794,2024-07-24,Europe,Mid-Market,Organic Search,160
C02795,2024-06-26,Asia Pacific,Startup,Organic Search,188
C02796,2023-05-18,Europe,Startup,Paid Ads,593
C02797,2024-02-02,Europe,SMB,Referral,333
C02798,2023-09-06,North America,Startup,Partner,482
C02799,2023-09-19,Asia Pacific,Mid-Market,Referral,469
C02800,2023-07-28,Europe,Startup,Social,522
C02801,2023-12-05,Europe,Startup,Referral,392
C02802,2024-10-24,Europe,Mid-Market,Organic Search,68
C02803,2023-03-22,North America,SMB,Paid Ads,650
C02804,2024-04-05,North America,SMB,Social,270
C02805,2024-01-15,North America,Mid-Market,Organic Search,351
C02806,2023-04-05,North America,Enterprise,Referral,636
C02807,2024-07-02,Asia Pacific,SMB,Referral,182
C02808,2023-07-15,North America,SMB,Organic Search,535
C02809,2023-02-22,North America,SMB,Organic Search,678
C02810,2023-10-02,Middle East & Africa,SMB,Organic Search,456
C02811,2024-01-22,North America,Mid-Market,Organic Search,344
C02812,2024-11-20,Latin America,Startup,Organic Search,41
C02813,2024-09-11,Europe,SMB,Referral,111
C02814,2024-09-09,Europe,SMB,Organic Search,113
C02815,2023-02-10,Asia Pacific,SMB,Organic Search,690
C02816,2023-03-16,Asia Pacific,Mid-Market,Direct,656
C02817,2023-07-12,North America,Enterprise,Referral,538
C02818,2024-08-24,North America,Mid-Market,Paid Ads,129
C02819,2024-11-18,Middle East & Africa,SMB,Referral,43
C02820,2024-07-26,North America,Startup,Paid Ads,158
C02821,2023-08-11,Middle East & Africa,Startup,Organic Search,508
C02822,2024-05-05,Asia Pacific,Startup,Organic Search,240
C02823,2023-08-02,Europe,Mid-Market,Organic Search,517
C02824,2023-12-07,North America,SMB,Organic Search,390
C02825,2023-11-07,Europe,SMB,Direct,420
C02826,2023-01-16,Asia Pacific,SMB,Referral,715
C02827,2023-08-05,Asia Pacific,Startup,Organic Search,514
C02828,2023-07-14,North America,Startup,Social,536
C02829,2023-05-01,Asia Pacific,Enterprise,Organic Search,610
C02830,2024-05-05,Europe,SMB,Organic Search,240
C02831,2023-09-06,Asia Pacific,SMB,Paid Ads,482
C02832,2024-09-10,Middle East & Africa,SMB,Social,112
C02833,2023-07-29,Middle East & Africa,Mid-Market,Organic Search,521
C02834,2024-02-11,North America,SMB,Paid Ads,324
C02835,2023-09-03,North America,Startup,Organic Search,485
C02836,2024-07-19,Asia Pacific,SMB,Referral,165
C02837,2023-11-26,Latin America,SMB,Organic Search,401
C02838,2023-10-17,Asia Pacific,Mid-Market,Referral,441
C02839,2024-01-25,North America,SMB,Social,341
C02840,2024-04-22,Latin America,Mid-Market,Direct,253
C02841,2024-06-30,Europe,SMB,Organic Search,184
C02842,2024-10-26,Europe,Mid-Market,Organic Search,66
C02843,2024-01-03,Europe,Enterprise,Referral,363
C02844,2023-11-12,Europe,Startup,Organic Search,415
C02845,2023-09-25,Europe,Enterprise,Referral,463
C02846,2024-01-04,North America,SMB,Direct,362
C02847,2024-06-09,Europe,Startup,Referral,205
C02848,2024-05-24,Asia Pacific,Enterprise,Referral,221
C02849,2024-04-22,North America,Mid-Market,Direct,253
C02850,2023-04-11,North America,SMB,Organic Search,630
C02851,2024-04-25,Latin America,SMB,Referral,250
C02852,2023-11-24,Europe,SMB,Referral,403
C02853,2023-07-28,North America,Mid-Market,Partner,522
C02854,2024-01-15,Asia Pacific,SMB,Direct,351
C02855,2023-11-17,Asia Pacific,Startup,Paid Ads,410
C02856,2024-02-28,Europe,Startup,Direct,307
C02857,2023-02-16,Europe,SMB,Paid Ads,684
C02858,2024-07-30,North America,SMB,Organic Search,154
C02859,2023-08-15,Latin America,SMB,Referral,504
C02860,2023-05-30,North America,SMB,Organic Search,581
C02861,2023-01-17,North America,Enterprise,Direct,714
C02862,2023-09-25,North America,Mid-Market,Paid Ads,463
C02863,2024-07-20,Latin America,Enterprise,Paid Ads,164
C02864,2024-08-21,Asia Pacific,Enterprise,Organic Search,132
C02865,2024-08-16,Europe,Startup,Partner,137
C02866,2024-03-03,Europe,Mid-Market,Paid Ads,303
C02867,2023-10-30,Europe,Mid-Market,Paid Ads,428
C02868,2023-06-06,Asia Pacific,Startup,Organic Search,574
